id,num_user,num_critic,imdb_score,num_votes,facebook_likes
4360,577,308,7.0,307539,0
4361,59,83,5.8,17790,0
4362,60,37,6.5,5971,0
4363,444,179,6.4,234480,3000
4364,102,55,6.7,15115,0
4365,43,42,5.4,6352,0
4366,363,121,7.8,95294,12000
4367,228,132,5.5,43358,0
4368,150,163,7.2,106098,20000
4369,475,142,6.3,49077,0
4370,5,9,6.5,172,28
4371,239,339,6.5,111102,32000
4372,226,273,7.3,67760,0
4373,2105,354,8.1,735784,13000
4374,580,314,6.8,209396,11000
4375,549,517,7.4,313866,61000
4376,269,663,7.3,70336,31000
4377,73,75,6.0,6067,0
4378,488,238,6.1,243053,0
4379,151,150,7.1,46204,0
4380,1303,300,7.3,411164,0
4381,150,133,6.3,18109,0
4382,126,154,6.2,67223,11000
4383,13,46,4.6,3467,974
4384,98,61,5.8,15130,565
4385,413,260,8.3,111841,12000
4386,5,1,5.7,98,0
4387,72,168,6.9,16645,0
4388,24,73,6.7,4719,851
4389,1,4,6.2,81,47
4390,215,160,6.5,56338,4000
4391,72,156,6.1,41259,0
4392,365,60,7.9,101888,0
4393,90,34,5.1,12037,943
4394,216,376,6.7,59297,12000
4395,108,69,7.2,22123,0
4396,93,181,7.2,21746,0
4397,899,257,6.9,263329,0
4398,162,86,5.2,19505,0
4399,345,375,7.2,408302,39000
4400,49,18,6.9,5600,643
4401,1916,234,8.4,573541,38000
4402,533,213,8.1,291875,14000
4403,971,418,6.9,118992,80000
4404,403,371,6.1,102248,34000
4405,505,287,6.3,142440,3000
4406,279,300,7.8,64989,40000
4407,11,13,6.5,6741,0
4408,121,284,7.6,79353,23000
4409,317,133,6.3,59232,0
4410,26,53,4.5,9785,233
4411,426,327,7.1,254841,36000
4412,134,231,6.1,37750,16000
4413,41,43,5.4,2719,249
4414,8,4,5.4,686,569
4415,132,36,6.7,60494,16000
4416,162,264,5.9,47169,17000
4417,986,634,7.0,277172,66000
4418,163,163,5.3,33958,37000
4419,95,67,7.6,12244,0
4420,265,151,6.1,42547,748
4421,144,97,5.3,36666,0
4422,81,140,7.4,18646,1000
4423,1043,283,7.8,236000,14000
4424,73,48,6.3,37911,1000
4425,186,87,6.5,17307,892
4426,520,286,5.5,58137,67000
4427,88,77,5.5,7528,0
4428,46,42,6.6,3519,213
4429,88,30,6.6,10735,561
4430,99,57,5.6,86556,960
4431,15,5,3.5,548,588
4432,678,682,7.5,245333,42000
4433,48,50,7.1,3407,61
4434,125,167,7.1,53977,14000
4435,128,86,5.8,19364,835
4436,37,74,7.9,3849,0
4437,8,16,5.2,891,200
4438,88,104,5.4,13581,304
4439,122,219,6.8,40883,11000
4440,156,91,6.3,22147,770
4441,16,8,6.0,7147,136
4442,62,32,5.5,44096,489
4443,570,174,8.4,221552,11000
4444,11,12,5.1,3571,232
4445,102,25,6.5,6904,971
4446,124,64,7.9,10119,0
4447,86,131,6.9,17948,0
4448,146,135,6.2,43442,0
4449,389,140,4.1,25960,1000
4450,640,179,7.7,134458,5000
4451,212,201,5.8,85323,0
4452,1401,290,7.4,452928,0
4453,753,490,7.3,362912,115000
4454,14,8,6.7,919,0
4455,161,97,7.6,32927,0
4456,54,365,7.1,10143,0
4457,44,7,7.8,3256,337
4458,113,60,6.5,51459,0
4459,7,5,4.1,393,161
4460,260,279,6.9,95367,33000
4461,588,111,7.9,357581,16000
4462,26,22,5.6,4345,575
4463,6,8,4.6,355,44
4464,109,30,6.6,12549,883
4465,355,459,7.6,178118,55000
4466,111,109,6.9,20730,664
4467,65,29,6.3,7973,0
4468,63,106,5.9,18310,672
4469,170,230,5.8,26185,46000
4470,622,396,7.3,148379,54000
4471,84,46,7.5,12974,0
4472,251,308,6.5,93272,0
4473,522,153,7.1,71495,0
4474,192,110,6.6,58743,0
4475,826,277,7.5,96411,0
4476,137,246,6.7,114287,16000
4477,253,310,5.8,152826,19000
4478,160,140,7.3,75633,32000
4479,340,119,7.5,45859,0
4480,107,248,8.2,23836,20000
4481,367,180,7.2,117212,0
4482,150,90,6.2,11403,795
4483,152,172,6.3,50056,0
4484,286,154,7.7,58260,0
4485,457,116,7.4,142067,0
4486,28,56,4.0,5006,0
4487,173,68,7.6,23202,0
4488,91,98,6.7,36144,880
4489,19,1,6.2,2715,92
4490,385,181,6.9,266636,0
4491,2,16,4.9,512,234
4492,1049,192,7.2,221521,0
4493,1518,488,8.1,612060,21000
4494,922,202,6.0,60709,0
4495,8,13,6.8,683,182
4496,65,35,5.2,7569,978
4497,289,129,7.5,36636,0
4498,67,67,6.7,5548,352
4499,170,173,6.9,195255,0
4500,32,18,6.8,2629,227
4501,175,259,8.0,89906,13000
4502,33,163,7.3,10796,0
4503,95,82,5.2,10667,260
4504,468,152,5.0,34711,0
4505,327,138,5.4,43485,0
4506,397,394,5.8,72646,0
4507,681,276,5.2,182661,0
4508,81,156,7.1,47794,0
4509,1004,218,7.7,318634,52000
4510,229,76,4.2,11148,437
4511,168,256,7.1,164148,28000
4512,9,12,5.9,440,279
4513,216,69,5.6,26066,0
4514,12,17,7.2,2098,434
4515,809,305,8.4,356181,43000
4516,439,84,7.8,95241,11000
4517,395,152,6.9,147597,21000
4518,143,237,5.9,103230,10000
4519,302,103,6.5,132963,0
4520,93,35,6.5,74743,0
4521,231,262,8.2,131831,33000
4522,892,539,7.0,387436,71000
4523,236,252,7.6,98741,53000
4524,212,393,7.0,92640,23000
4525,134,72,7.6,21202,0
4526,209,214,7.2,93767,34000
4527,359,148,7.7,91414,0
4528,158,201,5.1,84382,0
4529,147,96,6.2,19253,0
4530,471,143,2.9,30628,937
4531,285,94,6.7,60508,4000
4532,50,38,5.3,6935,0
4533,19,18,6.6,531,51
4534,180,63,5.8,15617,0
4535,98,200,6.5,8204,0
4536,145,288,6.6,41574,0
4537,1999,191,6.1,254111,0
4538,532,178,5.5,110614,0
4539,211,77,7.3,65474,0
4540,159,49,5.9,28805,1000
4541,133,24,7.3,61753,5000
4542,38,15,6.4,5018,1000
4543,2073,234,8.1,704766,14000
4544,74,96,7.7,19386,2000
4545,458,300,7.8,324671,0
4546,194,94,7.4,77366,0
4547,341,283,6.9,81298,39000
4548,252,130,6.4,25542,0
4549,214,89,6.2,48636,0
4550,1624,287,7.9,361169,18000
4551,845,186,7.8,402645,0
4552,452,171,6.8,97047,0
4553,472,175,6.2,120786,0
4554,76,129,6.4,15200,1000
4555,79,80,5.8,13324,302
4556,70,122,7.2,29239,0
4557,99,69,5.4,29008,896
4558,273,106,6.0,26551,0
4559,406,120,7.6,239752,11000
4560,6,15,4.1,268,61
4561,269,121,6.8,76331,0
4562,389,96,5.8,67115,0
4563,84,95,5.9,3274,0
4564,164,66,3.8,20295,416
4565,1382,280,4.2,118951,18000
4566,73,155,6.8,16594,0
4567,142,53,7.6,87090,0
4568,1782,396,7.1,513158,8000
4569,11,7,6.5,1103,160
4570,243,247,6.6,149835,0
4571,46,95,6.0,5187,870
4572,392,191,6.7,185345,0
4573,14,16,6.0,1592,0
4574,171,103,7.2,25549,0
4575,37,23,6.8,5673,0
4576,18,3,7.9,2651,0
4577,983,261,8.5,450676,19000
4578,305,199,6.6,112769,0
4579,274,450,7.1,148334,29000
4580,304,393,6.2,134869,57000
4581,65,98,4.2,11257,0
4582,225,125,5.5,66308,0
4583,181,291,6.7,172112,39000
4584,365,122,4.9,27378,0
4585,531,150,6.8,42621,0
4586,63,11,5.9,4977,13000
4587,779,231,6.4,133076,0
4588,73,33,7.1,19596,620
4589,16,10,2.7,491,115
4590,177,152,7.3,25063,0
4591,77,138,6.3,25681,0
4592,184,140,6.6,80556,0
4593,52,80,6.1,4788,166
4594,42,19,6.5,10100,3000
4595,337,362,7.2,183208,26000
4596,20,29,4.6,2038,898
4597,26,33,6.1,5732,0
4598,94,81,7.6,8161,484
4599,39,14,5.1,14129,967
4600,32,57,6.1,4173,0
4601,80,39,5.3,15455,451
4602,406,119,8.0,148172,15000
4603,61,117,6.3,19752,0
4604,126,189,6.2,41288,17000
4605,300,108,6.1,119450,0
4606,23,6,6.8,1781,532
4607,28,17,6.3,1337,392
4608,2073,460,7.7,607235,13000
4609,260,146,6.4,34356,705
4610,221,123,6.1,25558,0
4611,193,292,7.8,52958,0
4612,718,185,8.1,294163,33000
4613,204,188,7.1,42689,0
4614,103,156,6.1,13562,19000
4615,460,156,4.9,43006,0
4616,118,112,7.6,47626,0
4617,288,104,5.8,75152,0
4618,72,121,6.5,45394,19000
4619,6,2,7.1,726,954
4620,75,43,7.0,4407,672
4621,105,73,5.6,11520,625
4622,223,150,6.2,112516,0
4623,604,191,6.7,296904,0
4624,232,231,7.8,59507,0
4625,4,1,5.7,62,0
4626,271,82,6.9,213476,11000
4627,252,169,6.7,84357,0
4628,110,169,6.6,37398,11000
4629,155,53,6.5,22975,0
4630,168,45,2.5,19547,0
4631,129,166,6.7,74887,0
4632,1902,392,6.2,383056,0
4633,312,167,7.8,42462,0
4634,50,45,5.3,5431,204
4635,342,124,6.5,65668,0
4636,648,156,7.7,213226,15000
4637,144,119,6.7,30643,622
4638,12,4,3.2,1427,491
4639,1,12,6.7,57,105
4640,87,42,7.2,14995,0
4641,401,427,7.0,185587,49000
4642,289,151,3.0,22264,584
4643,87,74,7.0,6221,500
4644,258,82,7.9,66959,0
4645,374,169,3.1,24854,31000
4646,112,154,6.5,74169,17000
4647,300,203,7.3,39857,0
4648,453,306,6.6,222403,23000
4649,97,20,6.8,15230,0
4650,665,469,6.8,264183,30000
4651,2,10,6.3,63,89
4652,587,138,6.5,104564,0
4653,91,159,6.0,28618,11000
4654,337,184,5.9,62364,0
4655,618,197,6.1,72868,0
4656,,,7.2,219,26
4657,73,118,5.9,18042,0
4658,120,181,6.1,77987,0
4659,172,155,7.5,30474,0
4660,379,155,5.6,90539,0
4661,687,261,6.9,76267,0
4662,47,10,7.2,2541,408
4663,112,60,5.1,2413,198
4664,724,493,7.7,240962,36000
4665,202,190,6.8,50198,0
4666,21,19,7.0,1428,178
4667,202,103,7.4,10037,608
4668,311,131,6.6,49820,0
4669,84,71,8.0,7431,926
4670,9,9,5.5,1370,433
4671,763,299,7.4,259083,0
4672,546,343,6.7,211765,17000
4673,1058,177,7.8,193455,17000
4674,38,77,4.8,9682,0
4675,32,77,5.4,11233,0
4676,545,126,6.8,68222,0
4677,685,173,6.4,246492,7000
4678,279,286,6.7,177653,34000
4679,1732,374,8.1,656640,13000
4680,824,199,5.7,157016,0
4681,692,539,7.8,533607,117000
4682,28,31,6.2,1884,69
4683,33,38,5.2,12218,187
4684,510,168,7.3,81866,0
4685,110,62,6.1,10220,560
4686,113,178,6.8,27481,12000
4687,1055,486,7.9,696338,10000
4688,109,77,5.8,62009,2000
4689,115,59,7.0,57831,0
4690,1,1,7.2,27,75
4691,79,60,6.6,9427,462
4692,194,308,5.1,65709,15000
4693,10,37,6.5,1034,569
4694,14,2,4.4,583,651
4695,2368,265,8.5,982637,21000
4696,110,160,7.4,29602,0
4697,38,19,5.8,2989,176
4698,175,183,6.1,21481,559
4699,15,7,4.8,976,395
4700,148,246,7.3,55982,17000
4701,176,178,4.7,45729,0
4702,240,78,6.8,27044,0
4703,568,226,7.5,111351,0
4704,156,121,8.1,26926,0
4705,189,72,6.0,77390,0
4706,128,171,6.3,59068,0
4707,49,29,6.1,3806,150
4708,258,118,6.8,73950,2000
4709,1535,350,5.2,348010,19000
4710,145,156,6.6,54242,14000
4711,546,217,7.1,313797,0
4712,1398,149,8.8,1251222,59000
4713,25,9,6.4,3843,399
4714,98,140,6.8,25055,0
4715,54,48,7.2,26863,0
4716,444,170,7.0,196422,0
4717,78,78,6.6,10282,474
4718,1211,464,5.5,69790,62000
4719,334,120,5.3,39541,3000
4720,149,85,6.9,23023,0
4721,297,267,7.1,40123,31000
4722,673,224,6.5,94108,0
4723,129,175,6.6,61360,25000
4724,245,96,8.2,77392,0
4725,71,51,6.6,4067,297
4726,361,158,7.2,113963,24000
4727,287,141,6.6,127497,0
4728,269,318,6.6,109214,35000
4729,55,34,7.8,5639,522
4730,57,3,6.6,7210,0
4731,134,298,6.2,63548,0
4732,23,43,4.7,3662,546
4733,334,88,7.9,76616,0
4734,39,13,5.7,4795,452
4735,835,293,6.6,247020,50000
4736,20,10,7.4,259,707
4737,112,79,5.7,20008,883
4738,149,46,7.2,28247,0
4739,1238,302,7.1,471220,0
4740,112,154,6.8,54077,0
4741,193,102,5.6,26846,0
4742,392,391,6.7,165792,44000
4743,223,88,6.6,44838,0
4744,235,124,8.2,64888,0
4745,611,171,7.1,247289,0
4746,96,48,5.4,27800,0
4747,24,21,4.6,1965,438
4748,223,136,7.3,33158,0
4749,99,111,6.1,16445,0
4750,16,92,6.3,2082,389
4751,82,134,5.0,14062,0
4752,159,71,7.5,102895,0
4753,43,21,6.5,4792,999
4754,153,172,5.5,66593,31000
4755,78,42,4.6,11011,422
4756,28,8,6.5,1079,144
4757,448,387,7.0,226570,38000
4758,740,304,7.6,141219,12000
4759,30,28,7.1,1138,0
4760,332,349,6.9,210542,29000
4761,73,89,5.9,23928,441
4762,140,195,6.2,48162,10000
4763,287,335,6.5,161168,43000
4764,316,92,6.6,162067,0
4765,125,108,6.2,34809,11000
4766,87,141,6.2,23334,0
4767,1736,285,8.3,427357,24000
4768,35,88,6.4,9957,0
4769,59,72,5.5,13194,671
4770,122,23,5.5,5612,0
4771,1028,249,8.2,537419,35000
4772,186,57,6.5,8720,1000
4773,54,98,5.8,16831,687
4774,224,224,7.2,74435,0
4775,37,159,6.5,5465,0
4776,16,10,4.8,1278,715
4777,93,161,6.3,55008,21000
4778,333,100,7.1,76151,0
4779,79,29,6.5,2256,130
4780,107,66,5.3,12437,405
4781,541,208,6.8,124765,0
4782,1243,403,6.7,330784,0
4783,323,222,6.0,133436,38000
4784,624,222,7.7,156929,14000
4785,159,84,7.2,30314,0
4786,148,105,6.3,68428,0
4787,12,4,4.8,961,211
4788,57,17,6.6,5563,373
4789,179,101,5.9,94172,0
4790,171,275,7.3,72803,33000
4791,221,117,6.2,53118,0
4792,20,21,3.6,2385,177
4793,1,,8.0,6,9
4794,328,315,7.1,238916,32000
4795,6,,6.3,333,213
4796,1,,8.7,27,88
4797,385,139,5.9,70141,0
4798,621,415,7.6,477300,20000
4799,578,361,5.7,139329,31000
4800,418,131,2.4,41620,2000
4801,115,79,7.1,8603,430
4802,201,97,5.9,33287,739
4803,110,277,6.4,24285,10000
4804,36,25,6.5,819,161
4805,736,451,6.5,306320,24000
4806,361,142,7.0,121259,0
4807,52,25,6.1,4582,985
4808,157,141,7.2,55928,0
4809,152,95,4.1,4752,1000
4810,105,182,6.9,41737,0
4811,849,249,7.9,407601,0
4812,6,3,5.1,563,82
4813,285,307,6.6,272789,25000
4814,220,137,5.9,23021,816
4815,1185,264,6.1,169914,0
4816,208,120,7.4,41138,2000
4817,276,298,6.8,166693,19000
4818,33,43,4.6,3836,0
4819,198,157,5.6,70681,12000
4820,514,330,6.4,245621,23000
4821,214,165,6.7,70121,26000
4822,219,60,6.9,18366,0
4823,3400,360,6.4,186786,0
4824,15,3,4.7,724,365
4825,102,95,6.3,22309,0
4826,324,121,6.9,40274,0
4827,,,8.7,13,8
4828,169,127,5.3,34203,19000
4829,242,93,5.3,18900,0
4830,135,110,6.1,38348,0
4831,270,119,7.8,213668,0
4832,325,158,5.0,26126,0
4833,61,106,7.1,22897,0
4834,180,106,5.6,19686,689
4835,112,182,6.5,56005,0
4836,1848,265,7.8,321283,17000
4837,431,336,5.3,80861,24000
4838,254,116,6.6,53126,0
4839,61,131,5.3,7976,0
4840,119,216,7.5,32513,15000
4841,432,167,5.5,102129,0
4842,38,14,6.5,449,117
4843,103,268,6.7,19611,0
4844,214,165,6.7,70133,26000
4845,316,112,7.2,98629,0
4846,3,9,7.2,38,16
4847,230,80,6.9,102933,0
4848,789,543,6.5,125016,70000
4849,25,28,7.1,4885,262
4850,18,12,6.5,2892,830
4851,564,192,8.3,248354,14000
4852,,,5.1,172,0
4853,8,6,3.9,520,398
4854,136,231,6.8,45396,15000
4855,99,50,6.4,11747,561
4856,126,175,6.8,15684,13000
4857,199,70,7.8,60988,6000
4858,261,33,3.3,28377,0
4859,2,50,7.0,1229,407
4860,103,124,6.8,16349,869
4861,91,87,4.9,11375,295
4862,45,44,4.1,9544,804
4863,39,81,6.9,3924,171
4864,316,157,5.5,102747,0
4865,56,41,5.7,7767,0
4866,16,7,4.8,3114,168
4867,85,49,4.6,3668,157
4868,252,91,4.9,30765,963
4869,165,370,7.0,73886,25000
4870,110,177,6.6,33354,10000
4871,28,32,6.2,2963,0
4872,657,424,7.2,278232,94000
4873,71,93,4.5,8693,261
4874,23,20,5.2,554,92
4875,7,12,6.6,102,14
4876,1,1,6.1,62,0
4877,89,109,6.8,12233,0
4878,244,137,5.9,71574,951
4879,275,323,7.3,86956,12000
4880,1076,250,8.4,488537,18000
4881,427,134,7.8,160281,16000
4882,132,90,5.6,8215,445
4883,14,21,3.4,928,0
4884,1,12,5.3,383,55
4885,264,156,3.4,60370,0
4886,153,92,6.2,17333,0
4887,31,15,8.7,3446,459
4888,754,146,7.0,41685,3000
4889,287,270,6.2,53342,16000
4890,136,160,4.8,16411,0
4891,62,27,5.9,4972,0
4892,78,52,7.1,7322,680
4893,180,110,4.3,31414,0
4894,42,54,5.1,7444,0
4895,96,107,5.1,28159,0
4896,47,29,7.7,4471,484
4897,1022,516,8.2,272670,72000
4898,432,322,7.5,53607,30000
4899,327,106,6.6,67992,0
4900,10,16,6.8,1232,193
4901,329,322,5.5,185394,65000
4902,309,130,8.1,152089,0
4903,317,117,7.2,211226,0
4904,498,152,7.3,150308,18000
4905,533,185,7.3,105568,0
4906,146,84,7.8,19228,0
4907,404,123,7.2,185258,0
4908,316,120,7.6,71919,0
4909,139,186,6.8,12983,0
4910,51,17,7.5,9913,0
4911,255,282,4.8,35131,16000
4912,535,155,7.3,283967,11000
4913,332,280,5.7,40800,0
4914,73,23,5.7,17810,478
4915,201,66,5.6,23823,713
4916,173,49,6.4,78974,8000
4917,147,105,7.5,90360,0
4918,41,32,4.8,3419,419
4919,127,79,6.1,54314,0
4920,101,146,5.7,50199,702
4921,310,154,7.6,80958,7000
4922,186,256,5.8,39956,24000
4923,337,166,6.9,113065,0
4924,165,262,6.8,17933,0
4925,15,10,4.5,2138,677
4926,210,81,6.1,16059,0
4927,226,324,6.6,70886,36000
4928,102,129,7.1,14143,0
4929,1445,267,5.7,212106,0
4930,1368,230,5.7,177725,0
4931,283,291,5.4,91151,20000
4932,533,133,8.2,333542,11000
4933,104,165,6.9,15843,11000
4934,7,8,7.2,95,7
4935,119,126,6.7,38459,0
4936,86,68,6.1,11584,0
4937,726,151,8.3,600996,27000
4938,281,292,6.5,105797,0
4939,962,385,8.0,412454,21000
4940,80,44,5.4,15046,638
4941,56,120,6.9,21098,0
4942,560,325,6.9,227072,20000
4943,536,147,5.6,45317,0
4944,93,149,6.7,29341,0
4945,214,127,7.2,34098,1000
4946,340,471,8.0,326494,65000
4947,228,242,7.0,71387,21000
4948,830,158,4.4,70341,0
4949,452,425,6.8,66483,43000
4950,130,216,7.1,59637,21000
4951,116,38,5.4,50148,0
4952,82,65,4.6,31968,663
4953,349,216,6.5,57996,15000
4954,326,227,6.1,211971,0
4955,92,49,6.7,36253,0
4956,137,59,6.2,43559,0
4957,13,8,5.6,377,17
4958,297,142,7.0,85720,0
4959,378,158,6.0,179500,0
4960,155,98,5.6,21396,605
4961,126,48,6.1,89972,0
4962,68,83,4.1,22161,0
4963,153,64,6.8,15988,2000
4964,2,6,7.0,75,121
4965,514,488,7.0,181472,58000
4966,85,119,6.2,29738,12000
4967,118,38,5.9,29591,0
4968,1123,242,8.6,387508,23000
